beta2,Ehfb,Ehfb normalized
-1.0,-1744.3278846485414,62.60948437055936
-0.99,-1745.6536986971662,61.28367032193455
-0.98,-1746.9961402914457,59.941228727655016
-0.97,-1748.3425516484651,58.59481737063561
-0.96,-1749.6788301617667,57.25853885733409
-0.95,-1751.0121149312688,55.925254087831945
-0.94,-1752.3260226032698,54.611346415830894
-0.93,-1753.6190788352073,53.318290183893396
-0.92,-1754.8970276691616,52.040341349939126
-0.91,-1756.1641955322848,50.77317348681595
-0.9,-1757.4237162550064,49.51365276409433
-0.89,-1758.6774350413507,48.25993397775005
-0.88,-1759.9263206302805,47.0110483888202
-0.87,-1761.16280890097,45.774560118130694
-0.86,-1762.4058728924892,44.5314961266115
-0.85,-1763.6198136403107,43.317555378790075
-0.84,-1764.783951568198,42.15341745090268
-0.83,-1765.8825406919336,41.054828327167115
-0.82,-1766.9365594696055,40.000809549495216
-0.81,-1768.0187747246773,38.91859429442343
-0.8,-1769.189033303623,37.74833571547765
-0.79,-1770.4365177176269,36.50085130147386
-0.78,-1771.6652691601207,35.27209985898003
-0.77,-1772.7726870900246,34.164681929076096
-0.76,-1773.7175952419293,33.21977377717144
-0.75,-1774.507280587803,32.43008843129769
-0.74,-1775.1721419041205,31.765227114980235
-0.73,-1775.80596915027,31.13139986883084
-0.72,-1776.4855806427504,30.45178837635035
-0.71,-1777.2478765610517,29.689492458049017
-0.7,-1778.10096797625,28.83640104285064
-0.69,-1779.0356664425285,27.901702576572234
-0.68,-1780.031857445701,26.905511573399735
-0.67,-1781.0573833176718,25.87998570142895
-0.66,-1782.071094497843,24.866274521257765
-0.65,-1783.0218920564998,23.915476962600906
-0.64,-1783.8772677131994,23.0601013059013
-0.63,-1784.639707808963,22.297661210137676
-0.62,-1785.3135216721316,21.623847346969114
-0.61,-1785.8894182003119,21.047950818788877
-0.6,-1786.3774711538283,20.559897865272433
-0.59,-1786.7274696301065,20.209899388994245
-0.58,-1786.9429926067646,19.994376412336123
-0.57,-1787.0436457574197,19.89372326168109
-0.56,-1787.0718433031238,19.8655257159769
-0.55,-1787.0910161830943,19.846352836006417
-0.54,-1787.1443306307078,19.793038388392915
-0.53,-1787.2844829832793,19.65288603582144
-0.52,-1787.581993707715,19.355375311385842
-0.51,-1788.0633038050855,18.874065214015218
-0.5,-1788.6503297202257,18.287039298875015
-0.49,-1789.2653260496402,17.672042969460563
-0.48,-1789.879317407157,17.05805161194371
-0.47,-1790.4949745835643,16.44239443553647
-0.46,-1791.1357082631973,15.801660755903413
-0.45,-1791.8278092248404,15.109559794260349
-0.44,-1792.555144263279,14.382224755821653
-0.43,-1793.2984886240286,13.638880395072192
-0.42,-1794.029442496013,12.90792652308778
-0.41,-1794.719454953975,12.217914065125797
-0.4,-1795.3455202653772,11.591848753723525
-0.39,-1795.8992608159858,11.038108203114916
-0.38,-1796.3566417260795,10.580727293021255
-0.37,-1796.7070547006756,10.230314318425144
-0.36,-1796.9542354610244,9.98313355807636
-0.35,-1797.1219438548244,9.815425164276348
-0.34,-1797.2479254468994,9.689443572201299
-0.33,-1797.357415852156,9.579953166944733
-0.32,-1797.4515184898871,9.485850529213621
-0.31,-1797.5264846884245,9.410884330676254
-0.3,-1797.550883436099,9.386485583001786
-0.29,-1797.506779552195,9.430589466905758
-0.28,-1797.3733272922846,9.564041726816185
-0.27,-1797.1303333521782,9.807035666922502
-0.26,-1796.770732692687,10.166636326413709
-0.25,-1796.3035816135346,10.633787405566181
