beta2,Ehfb,Ehfb normalized
-1.0,-1742.9055758558334,64.11960204408456
-0.99,-1744.2810018314508,62.74417606846714
-0.98,-1745.6720924375904,61.3530854623275
-0.97,-1747.0651913983506,59.9599865015673
-0.96,-1748.4540092896414,58.57116861027657
-0.95,-1749.8380806532778,57.18709724664018
-0.94,-1751.199283199961,55.82589469995696
-0.93,-1752.5399691198218,54.48520878009617
-0.92,-1753.8641291315666,53.16104876835129
-0.91,-1755.1746413584365,51.85053654148146
-0.9,-1756.4729078246041,50.5522700753138
-0.89,-1757.7567094619953,49.26846843792259
-0.88,-1759.0568545501576,47.96832334976034
-0.87,-1760.3508194470382,46.67435845287969
-0.86,-1761.625778158466,45.399399741452044
-0.85,-1762.8614232918146,44.16375460810332
-0.84,-1764.0478948590812,42.97728304083671
-0.83,-1765.1622150478906,41.862962852027295
-0.82,-1766.2275194108938,40.797658489024116
-0.81,-1767.3213124021051,39.703865497812785
-0.8,-1768.505020504121,38.520157395797014
-0.79,-1769.7727968686356,37.25238103128231
-0.78,-1771.028705052031,35.996472847886935
-0.77,-1772.1616306868714,34.86354721304656
-0.76,-1773.1265171610253,33.89866073889266
-0.75,-1773.9199084210165,33.10526947890139
-0.74,-1774.5966665822575,32.42851131766042
-0.73,-1775.2516415486034,31.773536351314533
-0.72,-1775.9783314331635,31.04684646675446
-0.71,-1776.7872364931814,30.23794140673658
-0.7,-1777.6810094852065,29.344168414711476
-0.69,-1778.6490125680843,28.37616533183359
-0.68,-1779.6721549753024,27.353022924615516
-0.67,-1780.719064355063,26.306113544854952
-0.66,-1781.7389167934227,25.286261106495203
-0.65,-1782.6892658528322,24.335912047085685
-0.64,-1783.5581899201848,23.466987979733176
-0.63,-1784.3292089132065,22.695968986711478
-0.62,-1785.00710855455,22.01806934536785
-0.61,-1785.5838956749544,21.441282224963516
-0.6,-1786.046373365134,20.978804534783876
-0.59,-1786.398226341822,20.626951558095925
-0.58,-1786.6173203554072,20.40785754451076
-0.57,-1786.7222156457465,20.30296225417146
-0.56,-1786.7524271294901,20.27275077042782
-0.55,-1786.761702477969,20.263475421948897
-0.54,-1786.8100364333027,20.21514146661525
-0.53,-1786.9618027717256,20.06337512819232
-0.52,-1787.278913825144,19.74626407477399
-0.51,-1787.7755483353146,19.24962956460331
-0.5,-1788.3678431478784,18.65733475203956
-0.49,-1788.9915861598192,18.0335917400987
-0.48,-1789.6164904737643,17.40868742615362
-0.47,-1790.245626674922,16.779551224995885
-0.46,-1790.8993995246115,16.12577837530648
-0.45,-1791.594295909868,15.430881990050011
-0.44,-1792.327666685247,14.69751121467084
-0.43,-1793.0787948885636,13.946383011354328
-0.42,-1793.8233245161382,13.201853383779735
-0.41,-1794.53816571284,12.48701218707788
-0.4,-1795.1868027772553,11.838375122662683
-0.39,-1795.7502542328716,11.274923667046323
-0.38,-1796.213489002232,10.811688897685826
-0.37,-1796.5677802760906,10.457397623827319
-0.36,-1796.8178767668714,10.207301133046485
-0.35,-1796.9875801621915,10.0375977377264
-0.34,-1797.115772714625,9.909405185292826
-0.33,-1797.2410248110568,9.784153088861103
-0.32,-1797.3497444975324,9.675433402385579
-0.31,-1797.4275106104544,9.597667289463516
-0.3,-1797.4559859400467,9.569191959871205
-0.29,-1797.4158634183068,9.609314481611136
-0.28,-1797.2854075399719,9.739770359946078
-0.27,-1797.0432697101714,9.981908189746491
-0.26,-1796.6794326589252,10.345745240992755
-0.25,-1796.2059827444696,10.81919515544837
-0.24,-1795.678061413208,11.347116486709865
-0.23,-1795.1766979031277,11.848479996790275
-0.22,-1795.1439213188023,11.881256581115622
-0.21,-1795.2168686194286,11.808309280489311
-0.2,-1795.2353003364897,11.789877563428263
-0.19,-1795.1863818179963,11.8387960819216
-0.18,-1795.0626597731168,11.962518126801115
-0.17,-1794.8695011522952,12.155676747622692
-0.16,-1794.6157874431365,12.409390456781466
-0.15,-1794.3137855077598,12.711392392158132
-0.14,-1793.9758787412215,13.049299158696385
-0.13,-1793.614165198694,13.411012701223854
-0.12,-1793.2499063794821,13.775271520435808
-0.11,-1792.8801666999927,14.145011199925193
-0.1,-1792.513047030594,14.512130869323983
-0.09,-1792.1562861401449,14.868891759773078
-0.08,-1791.818798455108,15.206379444809954
-0.07,-1791.5077556757196,15.517422224198299
-0.06,-1791.2306297011678,15.794548198750135
-0.05,-1791.0044995655394,16.020678334378545
-0.04,-1790.8259792232075,16.199198676710466
-0.03,-1790.6950679253932,16.330109974524703
-0.02,-1790.6130555385882,16.412122361329693
-0.01,-1790.5804972719702,16.44468062794772
0.0,-1790.5975995587435,16.427578341174467
0.01,-1790.6663568142862,16.35882108563169
0.02,-1790.7863451423814,16.238832757536557
0.03,-1790.9570896423206,16.06808825759731
0.04,-1791.183995592638,15.84118230727995
0.05,-1791.4668969831328,15.55828091678518
0.06,-1791.808023556422,15.21715434349585
0.07,-1792.2063787072939,14.818799192624056
0.08,-1792.663618105634,14.361559794283949
0.09,-1793.1806824591458,13.844495440772107
0.1,-1793.757965834142,13.267212065775993
0.11,-1794.3954991781575,12.629678721760456
0.12,-1795.0932334460085,11.93194445390941
0.13,-1795.8523042133565,11.172873686561388
0.14,-1796.6779795579503,10.347198341967669
0.15,-1797.5831392126024,9.442038687315517
0.16,-1798.5626782034474,8.462499696470559
0.17,-1799.5594787321807,7.465699167737284
0.18,-1800.5586214070981,6.466556492819791
0.19,-1801.5393315585202,5.485846341397746
0.2,-1802.4846813357099,4.54049656420807
0.21,-1803.377011227542,3.6481666723759645
0.22,-1804.1994139768808,2.8257639230371296
0.23,-1804.9363454345735,2.088832465344467
0.24,-1805.5744198609962,1.4507580389217765
0.25,-1806.105837694346,0.9193402055718707
0.26,-1806.5217824845322,0.5033954153857394
0.27,-1806.8134553271793,0.2117225727386085
0.28,-1806.978203527123,0.04697437279492078
0.29,-1807.025177899918,0.0
0.3,-1806.9716228832972,0.053555016620748574
0.31,-1806.8198549778026,0.20532292211532877
0.32,-1806.5701270773793,0.45505082253862383
0.33,-1806.2142215712088,0.8109563287091532
0.34,-1805.7635017995399,1.2616761003780539
0.35,-1805.2393399798843,1.7858379200336003
0.36,-1804.6610852081383,2.3640926917796605
0.37,-1804.0518973542178,2.973280545700163
0.38,-1803.4189965569913,3.606181342926675
0.39,-1802.7791831448135,4.245994755104448
0.4,-1802.146404219116,4.878773680801942
0.41,-1801.52844047764,5.496737422277874
0.42,-1800.9298754837366,6.095302416181312
0.43,-1800.3584151068596,6.666762793058297
0.44,-1799.8080076215215,7.217170278396452
0.45,-1799.2812214047271,7.743956495190787
0.46,-1798.7687475145844,8.256430385333488
0.47,-1798.2645892358146,8.760588664103352
0.48,-1797.766268623015,9.258909276902841
0.49,-1797.264475477427,9.760702422491022
0.5,-1796.7579851515934,10.267192748324533
0.51,-1796.2452113341035,10.779966565814448
0.52,-1795.950177537712,11.075000362205856
0.53,-1795.9171526978607,11.108025202057206
0.54,-1795.91414074929,11.111037150627908
0.55,-1795.9466576436598,11.078520256258116
0.56,-1796.0208848705684,11.004293029349583
0.57,-1796.1388986220927,10.886279277825224
0.58,-1796.3000729760015,10.725104923916433
0.59,-1796.5019682469779,10.523209652940068
0.6,-1796.7412085393692,10.283969360548781
0.61,-1797.013286805203,10.011891094714883
0.62,-1797.313057334923,9.712120564994848
0.63,-1797.6332248973704,9.391953002547552
0.64,-1797.968730449103,9.056447450814858
0.65,-1798.3098523231165,8.715325576801433
0.66,-1798.6492694043504,8.3759084955675
0.67,-1798.981399318066,8.043778581851939
0.68,-1799.3024515954535,7.722726304464459
0.69,-1799.6157231884838,7.409454711434137
0.7,-1799.9230433654493,7.102134534468632
0.71,-1800.230390685129,6.794787214789039
0.72,-1800.545633235834,6.47954466408396
0.73,-1800.874262896879,6.150915003039017
0.74,-1801.2119460711692,5.813231828748712
0.75,-1801.5446716592646,5.4805062406533125
0.76,-1801.8576661773236,5.167511722594327
0.77,-1802.1397482606274,4.885429639290578
0.78,-1802.3840085910977,4.641169308820281
0.79,-1802.5867376528663,4.438440247051631
0.8,-1802.7465463498916,4.278631550026375
0.81,-1802.863613145093,4.161564754824894
0.82,-1802.9393995856783,4.085778314239633
0.83,-1802.9789102910745,4.046267608843436
0.84,-1802.9838382033452,4.041339696572777
0.85,-1802.9575193287837,4.067658571134189
0.86,-1802.9057478325467,4.1194300673712405
0.87,-1802.8373414791758,4.187836420742087
0.88,-1802.76636705087,4.258810849047904
0.89,-1802.7059722952554,4.319205604662557
0.9,-1802.6608449394996,4.364332960418324
0.91,-1802.6294453569121,4.395732543005806
0.92,-1802.6036459976085,4.421531902309425
0.93,-1802.5715925650559,4.453585334862055
0.94,-1802.5209039561928,4.5042739437251385
0.95,-1802.440550927669,4.584626972248998
0.96,-1802.3193995990957,4.705778300822203
0.97,-1802.1561337814287,4.869044118489228
0.98,-1801.957095186237,5.068082713680951
0.99,-1801.734105309412,5.291072590506019
1.0,-1801.502039532907,5.523138367010915
1.01,-1801.276276780672,5.748901119245829
1.02,-1801.0691205551166,5.956057344801366
1.03,-1800.8854378410492,6.1397400588687105
1.04,-1800.7242180269204,6.30095987299751
1.05,-1800.565957131244,6.4592207686739584
1.06,-1800.3923734101188,6.632804489799128
1.07,-1800.1975809485,6.827596951417945
1.08,-1800.0056881726457,7.01948972727223
1.09,-1799.8141062435084,7.211071656409558
1.1,-1799.63767279286,7.387505107057905
1.11,-1799.4695369111016,7.555640988816322
1.12,-1799.318173014252,7.707004885666038
1.13,-1799.1772067134382,7.847971186479754
1.14,-1799.045569593272,7.979608306646014
1.15,-1798.924245046489,8.100932853428958
1.16,-1798.8117143653756,8.21346353454237
1.17,-1798.7023096940338,8.322868205884106
1.18,-1798.5934010827082,8.431776817209766
1.19,-1798.4817570881862,8.543420811731721
1.2,-1798.3736300136243,8.651547886293656
1.21,-1798.2654056930842,8.759772206833759
1.22,-1798.1601107355996,8.865067164318361
1.23,-1798.0618985673625,8.96327933255543
1.24,-1797.9750410628842,9.050136837033733
1.25,-1797.9030223080622,9.122155591855744
1.26,-1797.8478925105449,9.177285389373083
1.27,-1797.8091039395954,9.216073960322547
1.28,-1797.7879854650275,9.237192434890403
1.29,-1797.7809383883473,9.24423951157064
1.3,-1797.789703384443,9.235474515474834
1.31,-1797.8114946404908,9.213683259427171
1.32,-1797.8476703796964,9.177507520221525
1.33,-1797.8984460384231,9.126731861494818
1.34,-1797.9632759216574,9.061901978260494
1.35,-1798.0404632727586,8.984714627159292
1.36,-1798.1272663599227,8.89791153999522
1.37,-1798.2206122967227,8.804565603195215
1.38,-1798.317494206919,8.707683692998899
1.39,-1798.4154394695001,8.609738430417792
1.4,-1798.5125174158325,8.512660484085472
1.41,-1798.6071663826851,8.418011517232799
1.42,-1798.6983720791616,8.326805820756363
1.43,-1798.7854068135653,8.239771086352675
1.44,-1798.867785047324,8.15739285259383
1.45,-1798.945262927306,8.07991497261196
1.46,-1799.0192880776772,8.00588982224076
1.47,-1799.0889956857025,7.936182214215478
1.48,-1799.154054283967,7.871123615950864
1.49,-1799.2147278996567,7.8104500002611985
1.5,-1799.2739144659513,7.751263433966642
1.51,-1799.33194061121,7.6932372887079055
1.52,-1799.388736191664,7.636441708253869
1.53,-1799.4437859885716,7.581391911346373
1.54,-1799.497916777074,7.527261122844038
1.55,-1799.5519709172045,7.473206982713464
1.56,-1799.6068403214038,7.418337578514183
1.57,-1799.663094395713,7.362083504204975
1.58,-1799.7211124249434,7.30406547497455
1.59,-1799.7809739314798,7.244203968438114
1.6,-1799.8489395229813,7.176238376936681
1.61,-1799.9191915057054,7.10598639421255
1.62,-1799.9904288864768,7.034749013441115
1.63,-1800.062217395648,6.962960504269859
1.64,-1800.1341838000376,6.890994099880345
1.65,-1800.205895049418,6.819282850500031
1.66,-1800.2770260712962,6.748151828621758
1.67,-1800.3472640695431,6.677913830374791
1.68,-1800.416320403106,6.608857496811879
1.69,-1800.4839836067904,6.541194293127546
1.7,-1800.5519371596379,6.473240740280062
1.71,-1800.622643304799,6.402534595118823
1.72,-1800.6913326837234,6.333845216194504
1.73,-1800.7579283207851,6.267249579132795
1.74,-1800.8223379638712,6.202839936046757
1.75,-1800.884541882757,6.140636017160887
1.76,-1800.9444244714173,6.080753428500657
1.77,-1801.002121769762,6.023056130155965
1.78,-1801.0575728440933,5.967605055824606
1.79,-1801.1109089119036,5.914268988014328
1.8,-1801.1622065787128,5.862971321205123
1.81,-1801.2115983905974,5.8135795093205616
1.82,-1801.2592037452305,5.765974154687456
1.83,-1801.3083125633989,5.716865336519049
1.84,-1801.358699823515,5.666478076402882
1.85,-1801.4075135375356,5.617664362382357
1.86,-1801.4548125832498,5.570365316668131
1.87,-1801.5007027744487,5.52447512546928
1.88,-1801.545155730629,5.480022169288986
1.89,-1801.588284640512,5.436893259405906
1.9,-1801.6300460245966,5.39513187532134
1.91,-1801.6705245215862,5.3546533783317045
1.92,-1801.709697823107,5.3154800768109
1.93,-1801.7476193111233,5.277558588794591
1.94,-1801.7843178011453,5.2408600987726
1.95,-1801.819874044907,5.205303855010925
1.96,-1801.854318883623,5.170859016295026
1.97,-1801.8891289123017,5.136048987616277
1.98,-1801.926812468525,5.098365431392949
