beta2,Ehfb,Ehfb normalized
-1.0,-1740.4366422076696,66.09477723730424
-0.99,-1741.8448168042214,64.68660264075243
-0.98,-1743.2652567994921,63.2661626454817
-0.97,-1744.6841250098128,61.847294435161075
-0.96,-1746.0875961668846,60.44382327808921
-0.95,-1747.466056641108,59.06536280386581
-0.94,-1748.8163206121244,57.715098832849435
-0.93,-1750.2027766831748,56.328642761799074
-0.92,-1751.563284183995,54.9681352609789
-0.91,-1752.9017412604032,53.629678184570594
-0.9,-1754.2214225047715,52.30999694020238
-0.89,-1755.5255318398677,51.00588760510618
-0.88,-1756.8173564789922,49.71406296598161
-0.87,-1758.0975191580587,48.433900286915105
-0.86,-1759.3600912009495,47.17132824402438
-0.85,-1760.5927261111726,45.93869333380121
-0.84,-1761.7781499843306,44.753269460643196
-0.83,-1762.9231806222454,43.60823882272848
-0.82,-1764.0321339496568,42.499285495317054
-0.81,-1765.1637681239554,41.36765132101846
-0.8,-1766.3826526813803,40.148766763593585
-0.79,-1767.6820154457114,38.84940399926245
-0.78,-1768.965019343469,37.56640010150477
-0.77,-1770.1249226766372,36.40649676833664
-0.76,-1771.1117910013286,35.41962844364525
-0.75,-1771.9227027426493,34.6087167023245
-0.74,-1772.6065164500415,33.92490299493238
-0.73,-1773.2587680523704,33.27265139260339
-0.72,-1773.9567357705046,32.57468367446927
-0.71,-1774.742839527897,31.78857991707673
-0.7,-1775.6239055845851,30.90751386038869
-0.69,-1776.5979503964768,29.933469048497045
-0.68,-1777.6383657199813,28.89305372499257
-0.67,-1778.7061758842588,27.82524356071508
-0.66,-1779.7519555461117,26.779463898862105
-0.65,-1780.722955422491,25.808464022482895
-0.64,-1781.595502399431,24.935917045542737
-0.63,-1782.3738994409964,24.157520003977424
-0.62,-1783.082341846156,23.449077598817894
-0.61,-1783.7000093081492,22.831410136824616
-0.6,-1784.2040549716385,22.327364473335365
-0.59,-1784.5768944222436,21.954525022730195
-0.58,-1784.8166060867372,21.714813358236597
-0.57,-1784.9451390891845,21.586280355789313
-0.56,-1785.0103309503115,21.521088494662308
-0.55,-1785.051200623368,21.48021882160583
-0.54,-1785.1257399264448,21.40567951852904
-0.53,-1785.2942442778176,21.237175167156238
-0.52,-1785.6204168186916,20.911002626282198
-0.51,-1786.1340403505535,20.39737909442033
-0.5,-1786.7528912659573,19.778528179016575
-0.49,-1787.4004169698967,19.13100247507714
-0.48,-1788.0459877109558,18.485431734017993
-0.47,-1788.690919794186,17.840499650787933
-0.46,-1789.3553158075506,17.17610363742324
-0.45,-1790.0578802261452,16.47353921882859
-0.44,-1790.798085625841,15.733333819132895
-0.43,-1791.556944838369,14.974474606604872
-0.42,-1792.3095016705743,14.221917774399571
-0.41,-1793.0245746094297,13.506844835544143
-0.4,-1793.7075136736903,12.823905771283535
-0.39,-1794.333902765915,12.197516679058936
-0.38,-1794.8523900069977,11.679029437976169
-0.37,-1795.2521275540917,11.279291890882178
-0.36,-1795.5358382452218,10.995581199751996
-0.35,-1795.726704835951,10.804714609022767
-0.34,-1795.8722376393175,10.659181805656317
-0.33,-1796.0041458708372,10.527273574136643
-0.32,-1796.127652527418,10.403766917555913
-0.31,-1796.2175743894932,10.31384505548067
-0.3,-1796.2558121191473,10.275607325826513
-0.29,-1796.223277606015,10.308141838958818
-0.28,-1796.0983324587178,10.433086986256058
-0.27,-1795.867341684971,10.664077760002783
-0.26,-1795.5182881395353,11.013131305438492
-0.25,-1795.0568119545715,11.474607490402377
-0.24,-1794.526010880943,12.005408564030859
-0.23,-1794.0235110401122,12.50790840486161
-0.22,-1793.9407703508605,12.59064909411336
-0.21,-1794.0322279346042,12.499191510369656
-0.2,-1794.0630081572203,12.468411287753497
-0.19,-1794.021801456728,12.509617988245736
-0.18,-1793.9066982058705,12.624721239103337
-0.17,-1793.7227288532026,12.80869059177121
-0.16,-1793.483033845332,13.048385599641733
-0.15,-1793.1965836295758,13.334835815398037
-0.14,-1792.8748376143215,13.656581830652385
-0.13,-1792.5290888737713,14.002330571202492
-0.12,-1792.1694072124974,14.362012232476445
-0.11,-1791.8047753724086,14.72664407256525
-0.1,-1791.4434688609845,15.087950583989368
-0.09,-1791.0937471085558,15.437672336418018
-0.08,-1790.7637291198516,15.767690325122203
-0.07,-1790.4634285470697,16.06799089790411
-0.06,-1790.2002243263319,16.331195118641972
-0.05,-1789.983149007813,16.54827043716091
-0.04,-1789.8179643122162,16.713455132757645
-0.03,-1789.7036509981722,16.827768446801656
-0.02,-1789.6405528499308,16.890866595043008
-0.01,-1789.6284313754863,16.902988069487492
0.0,-1789.6669884700464,16.864430974927473
0.01,-1789.7560157444364,16.77540370053748
0.02,-1789.8954953974498,16.635924047523986
0.03,-1790.087171828888,16.44424761608593
0.04,-1790.3367217849552,16.19469766001862
0.05,-1790.639915370838,15.89150407413581
0.06,-1790.9988621537364,15.532557291237481
0.07,-1791.4160642777615,15.115355167212329
0.08,-1791.893674438606,14.637745006367822
0.09,-1792.4329252172652,14.09849422770867
0.1,-1793.0338308542387,13.497588590735177
0.11,-1793.6960455421452,12.835373902828678
0.12,-1794.4215937612823,12.109825683691497
0.13,-1795.2071721443199,11.324247300653951
0.14,-1796.0570261818912,10.474393263082675
0.15,-1796.9888788302583,9.542540614715563
0.16,-1797.986844997777,8.544574447196737
0.17,-1798.9973857977184,7.534033647255455
0.18,-1800.00494410142,6.526475343553784
0.19,-1800.9927907914443,5.538628653529486
0.2,-1801.9434179802747,4.5880014646991185
0.21,-1802.8392896528767,3.6921297920971483
0.22,-1803.6630458457282,2.868373599245615
0.23,-1804.4079404868291,2.1234789581446876
0.24,-1805.0539444510623,1.4774749939115281
0.25,-1805.5956019205105,0.9358175244633458
0.26,-1806.0184591726143,0.5129602723595781
0.27,-1806.3160541721063,0.2153652728675297
0.28,-1806.4864697268372,0.04494971813664961
0.29,-1806.5314194449738,0.0
0.3,-1806.4457067394465,0.08571270552738497
0.31,-1806.3218178760173,0.20960156895648652
0.32,-1806.0936401869503,0.4377792580235109
0.33,-1805.755962180367,0.7754572646067572
0.34,-1805.3218163972706,1.20960304770324
0.35,-1804.8126223540635,1.718797090910357
0.36,-1804.250420464223,2.2809989807508373
0.37,-1803.651234664244,2.8801847807299055
0.38,-1803.0290542122739,3.502365232699958
0.39,-1802.3969951483386,4.1344242966351885
0.4,-1801.7717736693871,4.759645775586705
0.41,-1801.1614949540603,5.3699244909134904
0.42,-1800.5683312397764,5.963088205197437
0.43,-1799.9958011751955,6.535618269778297
0.44,-1799.4444349386276,7.086984506346198
0.45,-1798.9209915915167,7.610427853457168
0.46,-1798.4107446205708,8.120674824403068
0.47,-1797.9074114935274,8.624007951446401
0.48,-1797.4114240073395,9.119995437634316
0.49,-1796.91349513673,9.6179243082438
0.5,-1796.409564499597,10.121854945376754
0.51,-1795.897357794771,10.634061650202739
0.52,-1795.740060274828,10.791359170145824
0.53,-1795.7159619169913,10.815457527982517
0.54,-1795.7279001652973,10.803519279676493
0.55,-1795.7821508513148,10.749268593659053
0.56,-1795.8765781592597,10.654841285714156
0.57,-1796.0126782721081,10.518741172865703
0.58,-1796.1895535375086,10.341865907465262
0.59,-1796.4048773597747,10.126542085199162
0.6,-1796.6553481381297,9.876071306844096
0.61,-1796.9370624143269,9.594357030646961
0.62,-1797.2448695210812,9.286549923892608
0.63,-1797.577563606161,8.953855838812842
0.64,-1797.9283089767086,8.603110468265186
0.65,-1798.2836282746898,8.247791170284017
0.66,-1798.6358705105772,7.895548934396629
0.67,-1798.9792151382355,7.552204306738304
0.68,-1799.310565479666,7.220853965307924
0.69,-1799.629706850024,6.901712594949913
0.7,-1799.9390304406165,6.592389004357301
0.71,-1800.2431891301296,6.288230314844213
0.72,-1800.5489204784494,5.9824989665244175
0.73,-1800.8642801817152,5.667139263258605
0.74,-1801.1921911368563,5.3392283081175265
0.75,-1801.5182116677324,5.013207777241405
0.76,-1801.8277317902252,4.703687654748592
0.77,-1802.1101541481917,4.421265296782167
0.78,-1802.3631021487213,4.168317296252553
0.79,-1802.5748646418665,3.9565548031073376
0.8,-1802.7437313290263,3.7876881159475033
0.81,-1802.8695571825601,3.661862262413706
0.82,-1802.95355558589,3.577863859083891
0.83,-1802.997874327841,3.533545117132917
0.84,-1803.005150528547,3.526268916426943
0.85,-1802.9791621207269,3.552257324246966
0.86,-1802.9247797025962,3.606639742377638
0.87,-1802.8493128162286,3.6821066287452595
0.88,-1802.7630335144754,3.7683859304984253
0.89,-1802.684238208151,3.8471812368227347
0.9,-1802.6285189679866,3.90290047698727
0.91,-1802.5883129257118,3.9431065192620736
0.92,-1802.5567577689483,3.974661676025562
0.93,-1802.5223038747795,4.0091155701943535
0.94,-1802.4712978981463,4.060121546827531
0.95,-1802.3905162910205,4.140903153953332
0.96,-1802.2704134183914,4.261006026582436
0.97,-1802.108029755867,4.423389689106898
0.98,-1801.913673024084,4.617746420889944
0.99,-1801.6947033011515,4.8367161438222865
1.0,-1801.4617772487147,5.06964219625911
1.01,-1801.2296586307484,5.301760814225418
1.02,-1801.012049766184,5.519369678789872
1.03,-1800.8169737903922,5.714445654581596
1.04,-1800.6421914531015,5.889227991872303
1.05,-1800.4741353112083,6.057284133765506
1.06,-1800.295136770404,6.236282674569793
1.07,-1800.0955075547859,6.435911890187981
1.08,-1799.8991367042702,6.632282740703658
1.09,-1799.7337376766054,6.79768176836842
1.1,-1799.5750334913691,6.956385953604695
1.11,-1799.4258208891652,7.105598555808683
1.12,-1799.2873576309375,7.244061814036286
1.13,-1799.1596130753283,7.371806369645583
1.14,-1799.0418096738708,7.489609771103005
1.15,-1798.932606245596,7.598813199377901
1.16,-1798.8301506580056,7.701268786968285
1.17,-1798.7323540980292,7.799065346944644
1.18,-1798.6369911056759,7.894428339297974
1.19,-1798.5424147192339,7.98900472573996
1.2,-1798.448065994066,8.083353450907907
1.21,-1798.3550242785468,8.176395166427028
1.22,-1798.2660413645044,8.265378080469418
1.23,-1798.1850118274515,8.346407617522345
1.24,-1798.116056609564,8.415362835409724
1.25,-1798.0624568969001,8.468962548073705
1.26,-1798.0259849741803,8.505434470793489
1.27,-1798.0066497340727,8.524769710901182
1.28,-1798.0091190704616,8.52230037451227
1.29,-1798.0260411457186,8.505378299255199
1.3,-1798.0571971647023,8.474222280271533
1.31,-1798.10261264328,8.428806801693781
1.32,-1798.1625092966976,8.3689101482762
1.33,-1798.2366966079812,8.294722836992605
1.34,-1798.323808610547,8.20761083442676
1.35,-1798.421470475527,8.109948969446805
1.36,-1798.5280507386167,8.00336870635715
1.37,-1798.6408783568854,7.890541088088412
1.38,-1798.7557258659153,7.775693579058498
1.39,-1798.8715699274364,7.6598495175373955
1.4,-1798.985162203585,7.54625724138873
1.41,-1799.0955485033114,7.435870941662415
1.42,-1799.2019584903715,7.329460954602382
1.43,-1799.3038207577029,7.227598687270984
1.44,-1799.4008516151332,7.130567829840629
1.45,-1799.4929385816688,7.03848086330504
1.46,-1799.5800837828292,6.951335662144629
1.47,-1799.6636243661405,6.867795078833296
1.48,-1799.745485822834,6.785933622139737
