-1.0 ,-1742.2954683772916,64.66843241591755
-0.99,-1743.6600561984246,63.30384459478455
-0.98,-1745.0415182917836,61.922382501425545
-0.97,-1746.427211069437 ,60.53668972377227
-0.96,-1747.803275270509 ,59.16062552270023
-0.95,-1749.1589263288463,57.804974464362886
-0.94,-1750.4910794274704,56.47282136573881
-0.93,-1751.8022623393474,55.16163845386177
-0.92,-1753.1073515406015,53.85654925260769
-0.91,-1754.39960845451  ,52.56429233869926
-0.9 ,-1755.689963191453 ,51.27393760175619
-0.89,-1756.9720667183356,49.99183407487362
-0.88,-1758.2489218438825,48.71497894932668
-0.87,-1759.515606416921 ,47.44829437628823
-0.86,-1760.7663162553713,46.19758453783788
-0.85,-1761.9876112224038,44.97628957080542
-0.84,-1763.160979500794 ,43.80292129241525
-0.83,-1764.2840533558838,42.67984743732541
-0.82,-1765.3575913256814,41.60630946752781
-0.81,-1766.4546440735676,40.5092567196416
-0.8 ,-1767.638996975356 ,39.32490381785328
-0.79,-1768.9051153911498,38.05878540205936
-0.78,-1770.1593348698589,36.80456592335031
-0.77,-1771.2979253703065,35.66597542290265
-0.76,-1772.269978350941 ,34.693922442268104
-0.75,-1773.0696416132737,33.89425917993549
-0.74,-1773.742068063866 ,33.22183272934308
-0.73,-1774.378961173131 ,32.5849396200781
-0.72,-1775.0639090582367,31.899991734972446
-0.71,-1775.8320150323818,31.131885760827345
-0.7 ,-1776.6924544650046,30.271446328204547
-0.69,-1777.6353088932533,29.32859189995588
-0.68,-1778.6447723022784,28.31912849093078
-0.67,-1779.6840612715068,27.279839521702343
-0.66,-1780.7071357313184,26.256765061890746
-0.65,-1781.664637666896 ,25.299263126313235
-0.64,-1782.5299495520567,24.4339512411525
-0.63,-1783.3223623898152,23.64153840339395
-0.62,-1784.0288082447387,22.935092548470493
-0.61,-1784.636167825407 ,22.32773296780215
-0.6 ,-1785.1493719581263,21.81452883508291
-0.59,-1785.5312724325813,21.43262836062786
-0.58,-1785.7763932469807,21.187507546228517
-0.57,-1785.9216520704394,21.042248722769727
-0.56,-1785.9966141765772,20.96728661663201
-0.55,-1786.0460015670938,20.917899226115424
-0.54,-1786.1253937587976,20.838507034411577
-0.53,-1786.304237885865 ,20.659662907344227
-0.52,-1786.6282830886444,20.33561770456481
-0.51,-1787.1296333122125,19.834267480996687
-0.5 ,-1787.73613995638  ,19.227760836829248
-0.49,-1788.37824469604  ,18.58565609716925
-0.48,-1789.02705353185  ,17.936847261359162
-0.47,-1789.6915516589165,17.272349134292654
-0.46,-1790.3819832913664,16.58191750184278
-0.45,-1791.1133333431153,15.850567450093877
-0.44,-1791.880264926979 ,15.083635866230225
-0.43,-1792.6658171217064,14.298083671502809
-0.42,-1793.4486398188596,13.51526097434953
-0.41,-1794.1863698219622,12.77753097124696
-0.4 ,-1794.857034247193 ,12.106866546016136
-0.39,-1795.4430437520223,11.5208570411869
-0.38,-1795.9260537750517,11.037847018157436
-0.37,-1796.3019155257625,10.661985267446653
-0.36,-1796.5762595783824,10.387641214826772
-0.35,-1796.764503553644 ,10.199397239565087
-0.34,-1796.9064538258256,10.057446967383612
-0.33,-1797.0341120429346,9.92978875027461
-0.32,-1797.1454706264333,9.818430166775897
-0.31,-1797.2261167675952,9.737784025614019
-0.3 ,-1797.2575226470358,9.706378146173392
-0.29,-1797.2240363158762,9.739864477332958
-0.28,-1797.1077447917248,9.85615600148435
-0.27,-1796.8792464799678,10.084654313241344
-0.26,-1796.527504596073 ,10.436396197136219
-0.25,-1796.0632748906746,10.900625902534557
-0.24,-1795.525487948355 ,11.438412844854156
-0.23,-1795.0096551258498,11.954245667359373
-0.22,-1794.8282249845902,12.135675808618998
-0.21,-1794.8784758641275,12.085424929081682
-0.2 ,-1794.9111271817687,12.052773611440443
-0.19,-1794.8691715295279,12.094729263681302
-0.18,-1794.7403164020961,12.223584391113036
-0.17,-1794.528810064397 ,12.435090728812156
-0.16,-1794.2507063464404,12.713194446768739
-0.15,-1793.9216177756205,13.042283017588716
-0.14,-1793.5510168128553,13.412883980353854
-0.13,-1793.1540167125404,13.80988408066878
-0.12,-1792.74467635838  ,14.21922443482913
-0.11,-1792.3355172667075,14.628383526501693
-0.1 ,-1791.9446117968137,15.019288996395517
-0.09,-1791.5780631532493,15.385837639959846
-0.08,-1791.2387723029547,15.72512849025452
-0.07,-1790.9320271397391,16.03187365347003
-0.06,-1790.6616424910867,16.302258302122482
-0.05,-1790.429996819028 ,16.533903974181158
-0.04,-1790.2384810563876,16.72541973682155
-0.03,-1790.0909390121747,16.87296178103452
-0.02,-1789.993921165556 ,16.969979627653174
-0.01,-1789.941074834894 ,17.022825958315252
0.0  ,-1789.9343318985725,17.029568894636668
0.01 ,-1789.9763209601358,16.98757983307337
0.02 ,-1790.0703927836857,16.89350800952343
0.03 ,-1790.220565705286 ,16.743335087923242
0.04 ,-1790.4313719619654,16.53252883124378
0.05 ,-1790.7099935481697,16.2539072450395
0.06 ,-1791.06362605808  ,15.900274735129187
0.07 ,-1791.4996255042097,15.464275288999488
0.08 ,-1792.012208302985 ,14.951692490224104
0.09 ,-1792.6014966831285,14.36240411008066
0.1  ,-1793.267222496041 ,13.696678297168091
0.11 ,-1794.0033697151275,12.960531078081658
0.12 ,-1794.80474951329  ,12.159151279919115
0.13 ,-1795.6646026281283,11.299298165080927
0.14 ,-1796.5764209605459,10.387479832663303
0.15 ,-1797.5298094296957,9.434091363513517
0.16 ,-1798.5111276376888,8.45277315552039
0.17 ,-1799.5065399620012,7.457360831208007
0.18 ,-1800.5007559791925,6.463144814016687
0.19 ,-1801.4770298527187,5.486870940490462
0.2  ,-1802.4203049325356,4.543595860673577
0.21 ,-1803.3119819707679,3.651918822441303
0.22 ,-1804.1341796295815,2.8297211636277098
0.23 ,-1804.87150592023  ,2.0923948729791846
0.24 ,-1805.5143910197912,1.449509773417958
0.25 ,-1806.048732789592 ,0.915168003617282
0.26 ,-1806.466115969833 ,0.4977848233761506
0.27 ,-1806.760286892771 ,0.2036139004380857
0.28 ,-1806.9269557549464,0.03694503826272921
0.29 ,-1806.9639007932092,0.0
0.3  ,-1806.8708857044198,0.09301508878934328
0.31 ,-1806.6499376598008,0.3139631334083788
0.32 ,-1806.3063393408352,0.6575614523740114
0.33 ,-1805.8541069890352,1.1097938041739326
0.34 ,-1805.315177239864 ,1.648723553345235
0.35 ,-1804.7183463711528,2.2455544220563297
0.36 ,-1804.0828077783985,2.881093014810631
0.37 ,-1803.4206125816636,3.543288211545587
0.38 ,-1802.7325149631815,4.231385830027648
0.39 ,-1802.023412030435 ,4.940488762774066
0.4  ,-1801.3007067835006,5.663194009708604
0.41 ,-1800.5741900155385,6.389710777670643
0.42 ,-1799.8612439475069,7.102656845702313
0.43 ,-1799.1619065428536,7.801994250355619
0.44 ,-1798.4866520812939,8.477248711915308
0.45 ,-1797.846545432898 ,9.117355360311194
0.46 ,-1797.2553420879842,9.70855870522496
0.47 ,-1796.74221044769  ,10.221690345519164
0.48 ,-1796.4792175852795,10.48468320792972
0.49 ,-1796.3451980870486,10.618702706160548
0.5  ,-1796.2499346644531,10.713966128756056
0.51 ,-1796.181052642326 ,10.782848150883183
0.52 ,-1796.1350386219344,10.82886217127475
0.53 ,-1796.1138057396279,10.850095053581299
0.54 ,-1796.1224039955835,10.841496797625723
0.55 ,-1796.1667762920356,10.797124501173585
0.56 ,-1796.2515136669344,10.712387126274734
0.57 ,-1796.3787017036716,10.585199089537582
0.58 ,-1796.5477012277026,10.416199565506531
0.59 ,-1796.7649000150025,10.19900077820671
0.6  ,-1797.0215737882036,9.942327005005609
0.61 ,-1797.3162018763483,9.647698916860918
0.62 ,-1797.6377640625863,9.32613673062292
0.63 ,-1797.9792726258543,8.984628167354913
0.64 ,-1798.3328549640087,8.631045829200502
0.65 ,-1798.6901250466535,8.273775746555657
0.66 ,-1799.0432419886574,7.920658804551749
0.67 ,-1799.3866221763838,7.577278616825424
0.68 ,-1799.7175407221566,7.24636007105255
0.69 ,-1800.0362339381577,6.927666855051484
0.7  ,-1800.345713663261 ,6.618187129948183
0.71 ,-1800.6510678132538,6.312832979955374
0.72 ,-1800.9597476871913,6.004153106017839
0.73 ,-1801.2789723883525,5.6849284048566915
0.74 ,-1801.6086263334084,5.355274459800739
0.75 ,-1801.93994696585  ,5.023953827359264
0.76 ,-1802.2566736613114,4.707227131897753
0.77 ,-1802.5443080530843,4.419592740124926
0.78 ,-1802.7951090724644,4.168791720744821
0.79 ,-1803.0048765085849,3.95902428462432
0.8  ,-1803.1718990416466,3.792001751562566
0.81 ,-1803.2961741690324,3.667726624176794
