-1.0 ,-1731.2349182709704,73.52014575983367
-0.99,-1732.8880573019483,71.86700672885581
-0.98,-1734.5351864835723,70.21987754723182
-0.97,-1736.156701638522 ,68.59836239228207
-0.96,-1737.799036443811 ,66.95602758699306
-0.95,-1739.5189149659595,65.23614906484454
-0.94,-1741.1819503617257,63.57311366907834
-0.93,-1742.7905045415016,61.964559489302474
-0.92,-1744.346854747835 ,60.40820928296898
-0.91,-1745.8526992695392,58.902364761264835
-0.9 ,-1747.3093819973824,57.44568203342169
-0.89,-1748.721116028356 ,56.03394800244814
-0.88,-1750.0955880740084,54.65947595679563
-0.87,-1751.5937424438162,53.161321586987924
-0.86,-1753.0768595963054,51.67820443449864
-0.85,-1754.4959802026294,50.25908382817465
-0.84,-1755.8333976946162,48.921666336187855
-0.83,-1757.0810238234155,47.67404020738854
-0.82,-1758.2827268358271,46.472337194976944
-0.81,-1759.5321485603376,45.22291547046643
-0.8 ,-1760.8846160386072,43.87044799219689
-0.79,-1762.3013141275421,42.45374990326195
-0.78,-1763.65122201023  ,41.10384202057412
-0.77,-1764.8402105932146,39.9148534375895
-0.76,-1766.0096235295262,38.745440501277926
-0.75,-1766.998190069765 ,37.75687396103899
-0.74,-1767.8711426255054,36.88392140529868
-0.73,-1768.72602269269  ,36.029041338113984
-0.72,-1769.6214641313086,35.13359989949549
-0.71,-1770.58036803831  ,34.17469599249398
-0.7 ,-1771.6040319238732,33.15103210693087
-0.69,-1772.6919224972514,32.06314153355265
-0.68,-1773.8925738396333,30.862490191170764
-0.67,-1775.0957135028827,29.659350527921333
-0.66,-1776.2474949744135,28.507569056390594
-0.65,-1777.283375263272 ,27.471688767531987
-0.64,-1778.1779347012553,26.577129329548825
-0.63,-1778.9395048417623,25.815559189041778
-0.62,-1779.5816425754897,25.173421455314383
-0.61,-1780.2277527032566,24.527311327547523
-0.6 ,-1780.791083727511 ,23.963980303293056
-0.59,-1781.2109679923897,23.54409603841441
-0.58,-1781.4669816585383,23.288082372265762
-0.57,-1781.5909748837973,23.164089147006734
-0.56,-1781.637053245107 ,23.11801078569715
